pole_a,pole_b,pole_distance,theoretical_upper_height,greatest_valid_equal_height,limiting_height,limiting_vertex,limiting_condition,bisection_iterations,width,height,area,total_edge_length,maximum_pairwise_vertex_distance,minimum_nonzero_pairwise_vertex_distance,unrelated_edge_crossings,coincident_vertex_pairs,vertices_on_unrelated_edges,cyclic_order_violations,cyclic_order_orientation,abstract_graph_valid,width_ratio,height_ratio,area_ratio,edge_length_ratio,maximum_diameter_ratio
component:C1,component:C2,2112.767143,10.854012,10.854011,10.854012,net:+9V,two-circle geometric degeneracy,18,3136.132634,1091.714316,3423760.894283,24355.752746,3136.133145,50.854601,0,0,0,0,reflection,True,1.000042,0.999738,0.999781,0.99984,1.000042
component:C1,component:JP1,1471.20087,77.936332,77.936331,77.936332,component:TPA,two-circle geometric degeneracy,21,3120.085549,1099.97752,3432023.963137,24326.228761,3120.157377,52.08072,0,0,0,0,reflection,True,0.994925,1.007305,1.002194,0.998628,0.994948
component:C1,component:J_EA,2220.275884,17.214077,17.214076,17.214077,component:RMIN1,two-circle geometric degeneracy,19,3137.969973,1091.455776,3424955.451001,24345.198678,3138.014447,49.068071,0,0,0,0,reflection,True,1.000628,0.999502,1.000129,0.999407,1.000642
component:C1,component:J_EB,2226.964077,10.297427,10.297426,10.297427,component:RMIN1,two-circle geometric degeneracy,18,3137.425523,1091.823958,3425516.352183,24354.680534,3137.441698,50.970217,0,0,0,0,reflection,True,1.000455,0.999839,1.000293,0.999796,1.00046
component:C1,component:J_OUT,2229.22251,33.146983,33.146982,33.146983,net:EOUT,two-circle geometric degeneracy,19,3131.330681,1104.17947,3457551.05253,24334.419436,3131.359843,52.073818,0,0,0,0,reflection,True,0.998511,1.011153,1.009648,0.998964,0.99852
component:C1,component:J_PWR,1911.707352,43.98372,43.983719,43.98372,component:RMIN1,two-circle geometric degeneracy,20,3136.986372,1083.334821,3398406.568894,24347.705788,3137.195802,52.057635,0,0,0,0,reflection,True,1.000315,0.992065,0.992377,0.99951,1.000381
component:C1,component:J_R1,781.434578,136.948125,136.948124,136.948125,net:R1_W,two-circle geometric degeneracy,22,3093.242421,1128.140967,3489613.496893,24386.275552,3093.341791,40.807002,0,0,0,0,reflection,True,0.986366,1.033096,1.01901,1.001093,0.986397
component:C1,component:J_R4,2109.502311,48.314714,48.314713,48.314714,component:TPO,two-circle geometric degeneracy,20,3126.674867,1112.590985,3478710.268389,24439.191882,3126.762671,19.227286,0,0,0,0,reflection,True,0.997026,1.018856,1.015827,1.003265,0.997054
component:C1,component:J_RA,1391.597643,1.830989,1.830988,1.830989,net:RA_SW,two-circle geometric degeneracy,15,3135.992506,1090.718775,3420485.905707,24357.823602,3135.992506,51.967754,0,0,0,0,reflection,True,0.999998,0.998827,0.998824,0.999925,0.999998
component:C1,component:R2,1245.576172,8.182559,8.182558,8.182559,component:TPB,two-circle geometric degeneracy,17,3135.824349,1092.208377,3424973.622078,24363.360742,3135.824363,52.001618,0,0,0,0,reflection,True,0.999944,1.000191,1.000135,1.000152,0.999944
component:C1,component:R3,1485.700172,3.430033,3.430032,3.430033,net:NODE_B,two-circle geometric degeneracy,16,3135.967388,1092.048473,3424628.399299,24356.71952,3135.967389,52.000383,0,0,0,0,reflection,True,0.99999,1.000044,1.000034,0.99988,0.99999
component:C1,component:RMIN1,298.563226,34.136823,34.136822,34.136823,net:EB,two-circle geometric degeneracy,20,3135.814021,1091.32063,3422178.533104,24335.973619,3135.814197,52.048836,0,0,0,0,reflection,True,0.999941,0.999378,0.999319,0.999028,0.999941
component:C1,component:RMIN4,2021.840745,12.602377,12.602376,12.602377,component:TPB,two-circle geometric degeneracy,18,3135.576542,1092.536436,3425731.618473,24352.346391,3135.576633,50.449778,0,0,0,0,reflection,True,0.999865,1.000491,1.000356,0.9997,0.999865
component:C1,component:TPA,1231.185201,70.364718,70.301022,70.301023,,embedding/cyclic-order violation,21,3122.39529,1104.538731,3448806.531713,24405.225991,3122.463964,12.757989,0,0,0,0,reflection,True,0.995662,1.011482,1.007094,1.001871,0.995684
component:C1,component:TPB,1467.33091,6.945945,6.945944,6.945945,component:R2,two-circle geometric degeneracy,17,3135.872801,1092.154832,3424858.630496,24356.850968,3135.872809,52.001202,0,0,0,0,reflection,True,0.999959,1.000142,1.000101,0.999885,0.999959
component:C1,component:TPC,1996.945668,22.967075,22.967074,22.967075,component:R3,two-circle geometric degeneracy,19,3134.542947,1094.042643,3429323.65029,24347.053111,3134.54415,44.052471,0,0,0,0,reflection,True,0.999535,1.001871,1.001405,0.999483,0.999536
component:C1,component:TPO,2090.833327,48.746114,48.746113,48.746114,component:J_R4,two-circle geometric degeneracy,20,3124.709232,1119.515967,3498161.877019,24448.188435,3124.857091,18.105702,0,0,0,0,reflection,True,0.9964,1.025198,1.021507,1.003635,0.996447
component:C1,component:U1,2254.118231,10.173379,10.173378,10.173379,component:RMIN1,two-circle geometric degeneracy,18,3133.871975,1101.884297,3453164.316906,24363.156755,3133.888014,52.00474,0,0,0,0,reflection,True,0.999321,1.009052,1.008367,1.000144,0.999327
component:C1,net:+9V,1966.198362,11.663116,11.663115,11.663116,component:C2,two-circle geometric degeneracy,18,3136.178472,1091.684421,3423717.180409,24366.476182,3136.179274,38.668218,0,0,0,0,reflection,True,1.000057,0.999711,0.999768,1.00028,1.000057
component:C1,net:-9V,2011.690085,36.731304,36.731303,36.731304,component:RMIN1,two-circle geometric degeneracy,20,3137.721585,1087.898851,3413523.70582,24308.272082,3137.89782,52.042329,0,0,0,0,reflection,True,1.000549,0.996244,0.996791,0.997891,1.000605
component:C1,net:EA,2117.241838,22.865598,22.865597,22.865598,component:RMIN1,two-circle geometric degeneracy,19,3138.167982,1090.934364,3423535.290826,24341.127917,3138.244824,46.702939,0,0,0,0,reflection,True,1.000691,0.999024,0.999715,0.99924,1.000716
component:C1,net:EB,2283.202137,4.463906,4.463905,4.463906,component:RMIN1,two-circle geometric degeneracy,17,3136.708034,1091.969099,3425188.244118,24357.503838,3136.711098,52.000803,0,0,0,0,reflection,True,1.000226,0.999972,1.000197,0.999912,1.000227
component:C1,net:EOUT,2166.180971,34.111647,34.111646,34.111647,component:J_OUT,two-circle geometric degeneracy,20,3130.421276,1107.563882,3467141.542128,24322.443036,3130.467348,52.074143,0,0,0,0,reflection,True,0.998221,1.014253,1.012448,0.998473,0.998236
component:C1,net:GND,2842.475682,48.405691,48.40569,48.405691,net:R1_EXT,two-circle geometric degeneracy,20,3135.513797,1090.892956,3420509.915845,24381.917701,3135.626395,52.061777,0,0,0,0,reflection,True,0.999845,0.998986,0.998831,1.000914,0.999881
component:C1,net:NODE_A,748.946594,6.804223,6.804222,6.804223,net:RA_W,two-circle geometric degeneracy,17,3135.895553,1091.605295,3423160.19206,24353.560572,3135.895555,46.850275,0,0,0,0,reflection,True,0.999967,0.999639,0.999605,0.99975,0.999967
component:C1,net:NODE_B,1263.848488,4.032129,4.032128,4.032129,component:R3,two-circle geometric degeneracy,16,3135.954777,1092.067961,3424675.739093,24355.890358,3135.954778,52.000537,0,0,0,0,reflection,True,0.999986,1.000062,1.000048,0.999846,0.999986
component:C1,net:NODE_C,1551.971971,13.134258,13.134257,13.134258,net:R4_W,two-circle geometric degeneracy,18,3135.475293,1092.981857,3427017.606437,24348.039933,3135.47552,52.008132,0,0,0,0,reflection,True,0.999833,1.000899,1.000732,0.999523,0.999833
component:C1,net:R1_EXT,202.78067,75.391802,75.391801,75.391802,net:R1_W,two-circle geometric degeneracy,21,3128.478247,1093.894559,3422225.331246,24405.828301,3128.606708,52.072458,0,0,0,0,reflection,True,0.997601,1.001735,0.999332,1.001896,0.997642
component:C1,net:R1_W,142.898565,106.984979,106.984978,106.984979,net:R1_EXT,two-circle geometric degeneracy,21,3116.418966,1091.244253,3400774.287076,24317.806217,3116.473587,29.363489,0,0,0,0,reflection,True,0.993756,0.999308,0.993068,0.998282,0.993773
component:C1,net:R4_EXT,2061.188977,33.376852,33.376851,33.376852,net:NODE_B,two-circle geometric degeneracy,19,3132.643931,1097.660263,3438578.760773,24349.209229,3132.651907,39.874626,0,0,0,0,reflection,True,0.99893,1.005183,1.004108,0.999571,0.998932
component:C1,net:R4_W,2039.428351,9.994958,9.994957,9.994958,net:NODE_C,two-circle geometric degeneracy,18,3135.700557,1092.546264,3425897.928511,24340.610753,3135.700629,51.030391,0,0,0,0,reflection,True,0.999905,1.0005,1.000405,0.999218,0.999905
component:C1,net:RA_SW,1463.024607,1.741598,1.741597,1.741598,component:J_RA,two-circle geometric degeneracy,15,3135.993223,1092.006187,3424524.000928,24360.931246,3135.993223,52.000021,0,0,0,0,reflection,True,0.999998,1.000006,1.000004,1.000053,0.999998
component:C1,net:RA_W,1355.17379,3.760403,3.760402,3.760403,net:NODE_A,two-circle geometric degeneracy,16,3135.968041,1091.907042,3424185.588542,24356.893793,3135.968041,51.863854,0,0,0,0,reflection,True,0.99999,0.999915,0.999905,0.999887,0.99999
component:C2,component:JP1,1181.839668,32.339412,32.339411,32.339412,net:RA_SW,two-circle geometric degeneracy,19,3134.685431,1067.961169,3347722.316743,24326.021619,3134.685882,22.442367,0,0,0,0,reflection,True,0.999581,0.977986,0.977576,0.99862,0.999581
component:C2,component:J_EA,142.898565,35.66166,35.661659,35.66166,component:J_EB,two-circle geometric degeneracy,20,3135.028107,1091.958175,3423319.571777,24379.834008,3135.028241,37.845027,0,0,0,0,reflection,True,0.99969,0.999962,0.999652,1.000829,0.99969
component:C2,component:J_EB,184.228119,13.830679,13.830678,13.830679,net:EB,two-circle geometric degeneracy,18,3135.847376,1091.989678,3424312.967068,24348.992146,3135.847378,50.126962,0,0,0,0,reflection,True,0.999951,0.999991,0.999942,0.999562,0.999951
component:C2,component:J_OUT,572.0,0.0,0.0,0.0,net:EA,two-circle geometric degeneracy at h=0,0,3136.0,1092.0,3424512.0,24359.649504,3136.0,52.0,0,0,0,0,reflection,True,1.0,1.0,1.0,1.0,1.0
component:C2,component:J_PWR,221.882852,0.0,0.0,0.0,net:-9V,two-circle geometric degeneracy at h=0,0,3136.0,1092.0,3424512.0,24359.649504,3136.0,52.0,0,0,0,0,reflection,True,1.0,1.0,1.0,1.0,1.0
component:C2,component:J_R1,1792.100723,14.217951,14.21795,14.217951,net:GND,two-circle geometric degeneracy,18,3131.84329,1105.419706,3462001.29039,24360.454508,3131.873295,50.018496,0,0,0,0,reflection,True,0.998675,1.012289,1.010947,1.000033,0.998684
component:C2,component:J_R4,641.081118,11.923608,11.923607,11.923608,net:EA,two-circle geometric degeneracy,18,3135.867353,1092.043668,3424504.087606,24365.494896,3135.867353,50.6145,0,0,0,0,reflection,True,0.999958,1.00004,0.999998,1.00024,0.999958
component:C2,component:J_RA,1400.840105,30.921445,30.921444,30.921445,net:NODE_C,two-circle geometric degeneracy,19,3134.763525,1087.726234,3409764.524686,24301.618747,3134.763972,41.807467,0,0,0,0,reflection,True,0.999606,0.996086,0.995694,0.997618,0.999606
component:C2,component:R2,1130.426911,27.048188,27.048187,27.048188,component:TPA,two-circle geometric degeneracy,19,3134.535834,1094.007433,3429205.500408,24282.871557,3134.537487,44.41166,0,0,0,0,reflection,True,0.999533,1.001838,1.001371,0.996848,0.999534
component:C2,component:R3,940.774149,10.833631,10.83363,10.833631,net:NODE_C,two-circle geometric degeneracy,18,3135.839047,1091.862317,3423904.488246,24383.271735,3135.839057,50.858947,0,0,0,0,reflection,True,0.999949,0.999874,0.999823,1.00097,0.999949
component:C2,component:RMIN1,2409.992739,12.687175,12.687174,12.687175,net:+9V,two-circle geometric degeneracy,18,3135.974322,1091.917652,3424225.719342,24355.856805,3135.974336,50.42852,0,0,0,0,reflection,True,0.999992,0.999925,0.999916,0.999844,0.999992
component:C2,component:RMIN4,899.929442,19.819332,19.819331,19.819332,net:EA,two-circle geometric degeneracy,19,3135.618429,1092.238243,3424842.362516,24407.11119,3135.618433,48.074881,0,0,0,0,reflection,True,0.999878,1.000218,1.000096,1.001948,0.999878
component:C2,component:TPA,1196.864236,25.546757,25.546756,25.546757,component:R2,two-circle geometric degeneracy,19,3134.800396,1093.350148,3427434.47712,24370.162967,3134.801382,45.291978,0,0,0,0,reflection,True,0.999617,1.001236,1.000853,1.000432,0.999618
component:C2,component:TPB,1010.481568,2.52157,2.521569,2.52157,net:NODE_C,two-circle geometric degeneracy,16,3135.991466,1091.988599,3424466.927967,24354.11521,3135.991466,51.938826,0,0,0,0,reflection,True,0.999997,0.99999,0.999987,0.999773,0.999997
component:C2,component:TPC,852.08509,20.932182,20.932181,20.932182,net:EA,two-circle geometric degeneracy,19,3135.571564,1092.289557,3424952.074496,24376.695121,3135.57157,47.60088,0,0,0,0,reflection,True,0.999863,1.000265,1.000129,1.0007,0.999863
component:C2,component:TPO,590.586996,12.943055,12.943054,12.943055,component:J_R4,two-circle geometric degeneracy,18,3135.842963,1092.056889,3424518.910885,24367.13862,3135.842963,50.363453,0,0,0,0,reflection,True,0.99995,1.000052,1.000002,1.000307,0.99995
component:C2,component:U1,327.029051,15.582713,15.582712,15.582713,net:EA,two-circle geometric degeneracy,18,3135.796303,1091.988196,3424252.548294,24348.815144,3135.796303,49.610272,0,0,0,0,reflection,True,0.999935,0.999989,0.999924,0.999555,0.999935
component:C2,net:+9V,147.0,52.0,51.999999,52.0,net:-9V,two-circle geometric degeneracy,20,3136.0,1083.864397,3398998.749747,24313.714371,3136.0,0.010198,0,0,0,0,reflection,True,1.0,0.99255,0.99255,0.998114,1.0
component:C2,net:-9V,110.941426,0.0,0.0,0.0,component:J_PWR,two-circle geometric degeneracy at h=0,0,3136.0,1092.0,3424512.0,24359.649504,3136.0,52.0,0,0,0,0,reflection,True,1.0,1.0,1.0,1.0,1.0
component:C2,net:EA,52.0,0.0,0.0,0.0,component:J_OUT,two-circle geometric degeneracy at h=0,0,3136.0,1092.0,3424512.0,24359.649504,3136.0,52.0,0,0,0,0,reflection,True,1.0,1.0,1.0,1.0,1.0
component:C2,net:EB,254.701786,10.003856,10.003855,10.003856,component:J_EB,two-circle geometric degeneracy,18,3135.921064,1091.994921,3424409.873334,24350.389163,3135.921065,45.866025,0,0,0,0,reflection,True,0.999975,0.999995,0.99997,0.99962,0.999975
component:C2,net:EOUT,522.303552,4.878389,4.878388,4.878389,net:EA,two-circle geometric degeneracy,17,3135.978451,1092.002695,3424496.918608,24365.63574,3135.978451,51.770661,0,0,0,0,reflection,True,0.999993,1.000002,0.999996,1.000246,0.999993
component:C2,net:GND,763.864517,33.356701,33.3567,33.356701,component:J_R1,two-circle geometric degeneracy,19,3135.82253,1091.038172,3421302.080358,24274.604555,3135.822592,39.891485,0,0,0,0,reflection,True,0.999943,0.999119,0.999063,0.996509,0.999943
component:C2,net:NODE_A,1609.695623,33.241067,33.241066,33.241067,net:+9V,two-circle geometric degeneracy,19,3140.707224,1090.40539,3424644.08614,24349.179925,3140.772681,39.987892,0,0,0,0,reflection,True,1.001501,0.99854,1.000039,0.99957,1.001522
component:C2,net:NODE_B,1064.638906,28.719597,28.719596,28.719597,component:R2,two-circle geometric degeneracy,19,3134.134348,1095.090454,3432160.604602,24334.308875,3134.137429,43.349565,0,0,0,0,reflection,True,0.999405,1.00283,1.002233,0.99896,0.999406
component:C2,net:NODE_C,830.433622,3.068277,3.068276,3.068277,component:TPB,two-circle geometric degeneracy,16,3135.987316,1091.984355,3424449.085889,24357.205059,3135.987316,51.909399,0,0,0,0,reflection,True,0.999996,0.999986,0.999982,0.9999,0.999996
component:C2,net:R1_EXT,2305.347045,6.63154,6.631539,6.63154,net:+9V,two-circle geometric degeneracy,17,3136.005866,1091.88524,3424158.516829,24358.227302,3136.005868,51.575408,0,0,0,0,reflection,True,1.000002,0.999895,0.999897,0.999942,1.000002
component:C2,net:R1_W,2205.613067,3.465703,3.465702,3.465703,net:+9V,two-circle geometric degeneracy,16,3136.000307,1091.966743,3424408.041059,24358.856104,3136.000307,51.88438,0,0,0,0,reflection,True,1.0,0.99997,0.99997,0.999967,1.0
component:C2,net:R4_EXT,768.120433,16.585941,16.58594,16.585941,net:R4_W,two-circle geometric degeneracy,18,3135.737462,1092.128936,3424629.617852,24372.787528,3135.737463,49.283939,0,0,0,0,reflection,True,0.999916,1.000118,1.000034,1.000539,0.999916
component:C2,net:R4_W,719.027816,17.718369,17.718368,17.718369,net:R4_EXT,two-circle geometric degeneracy,19,3135.698591,1092.161368,3424688.861921,24388.492052,3135.698593,48.888234,0,0,0,0,reflection,True,0.999904,1.000148,1.000052,1.001184,0.999904
component:C2,net:RA_SW,1394.109034,27.415359,27.415358,27.415359,component:JP1,two-circle geometric degeneracy,19,3135.076128,1092.95398,3426493.93216,24359.447608,3135.076331,44.185949,0,0,0,0,reflection,True,0.999705,1.000874,1.000579,0.999992,0.999705
component:C2,net:RA_W,1370.594397,3.718095,3.718094,3.718095,component:TPB,two-circle geometric degeneracy,16,3135.981531,1091.972856,3424406.707452,24359.886118,3135.981531,51.866904,0,0,0,0,reflection,True,0.999994,0.999975,0.999969,1.00001,0.999994
component:JP1,component:J_EA,1203.41888,12.703806,12.703805,12.703806,component:J_RA,two-circle geometric degeneracy,18,3135.307779,1091.87511,3423364.525729,24362.028649,3135.307987,50.424333,0,0,0,0,reflection,True,0.999779,0.999886,0.999665,1.000098,0.999779
component:JP1,component:J_EB,1177.29563,4.328564,4.328563,4.328564,component:J_RA,two-circle geometric degeneracy,17,3136.560546,1091.868405,3424711.360826,24364.141045,3136.560708,51.819529,0,0,0,0,reflection,True,1.000179,0.999879,1.000058,1.000184,1.000179
component:JP1,component:J_OUT,943.979343,18.894481,18.89448,18.894481,net:RA_W,two-circle geometric degeneracy,19,3136.020246,1090.482933,3419776.55613,24374.232071,3136.020249,35.598072,0,0,0,0,reflection,True,1.000006,0.998611,0.998617,1.000599,1.000006
component:JP1,component:J_PWR,1110.157196,6.885511,6.88551,6.885511,net:RA_SW,two-circle geometric degeneracy,17,3135.961429,1096.58118,3438836.282759,24372.451128,3135.961429,52.002151,0,0,0,0,reflection,True,0.999988,1.004195,1.004183,1.000526,0.999988
component:JP1,component:J_R1,811.122679,50.261201,50.2612,50.261201,component:RMIN4,two-circle geometric degeneracy,20,3136.371876,1087.653913,3411287.145191,24427.125205,3136.37219,52.073154,0,0,0,0,reflection,True,1.000119,0.99602,0.996138,1.00277,1.000119
component:JP1,component:J_R4,790.867878,25.774217,25.774216,25.774217,net:RA_W,two-circle geometric degeneracy,19,3136.022682,1089.250427,3415914.044347,24388.260704,3136.022686,45.162925,0,0,0,0,reflection,True,1.000007,0.997482,0.997489,1.001175,1.000007
component:JP1,component:J_RA,221.882852,22.967075,22.967074,22.967075,component:J_EB,two-circle geometric degeneracy,19,3138.802923,1088.365434,3416164.606566,24318.747607,3138.807368,44.052471,0,0,0,0,reflection,True,1.000894,0.996672,0.997562,0.998321,1.000895
component:JP1,component:R2,277.856078,64.191506,64.191505,64.191506,component:TPA,two-circle geometric degeneracy,20,3133.133278,1088.811281,3411390.857049,24476.63712,3133.133465,31.375958,0,0,0,0,reflection,True,0.999086,0.99708,0.996168,1.004803,0.999086
component:JP1,component:R3,254.701786,10.003856,10.003855,10.003856,component:TPB,two-circle geometric degeneracy,18,3135.926708,1093.025813,3427648.840881,24373.071322,3135.926708,52.002716,0,0,0,0,reflection,True,0.999977,1.000939,1.000916,1.000551,0.999977
component:JP1,component:RMIN1,1742.697908,26.317814,26.317813,26.317814,net:R1_W,two-circle geometric degeneracy,19,3135.889562,1090.607063,3420023.304243,24369.85194,3135.889566,52.010751,0,0,0,0,reflection,True,0.999965,0.998724,0.998689,1.000419,0.999965
component:JP1,component:RMIN4,597.126452,51.205234,50.772179,50.77218,,embedding/cyclic-order violation,20,3136.152403,1083.722209,3398718.010212,24422.989042,3136.152522,11.233247,0,0,0,0,reflection,True,1.000049,0.99242,0.992468,1.0026,1.000049
component:JP1,component:TPA,254.701786,70.026992,70.026991,70.026992,component:R2,two-circle geometric degeneracy,21,3131.904982,1087.215073,3405054.302353,24353.548544,3131.906319,14.185222,0,0,0,0,reflection,True,0.998694,0.995618,0.994318,0.99975,0.998695
component:JP1,component:TPB,184.228119,13.830679,13.830678,13.830679,component:R3,two-circle geometric degeneracy,18,3135.864797,1093.318039,3428497.548933,24357.267431,3135.864798,52.003983,0,0,0,0,reflection,True,0.999957,1.001207,1.001164,0.999902,0.999957
component:JP1,component:TPC,590.294842,51.797844,51.684683,51.684684,,embedding/cyclic-order violation,20,3136.037606,1082.667533,3395286.09861,24324.26075,3136.037635,5.717827,0,0,0,0,reflection,True,1.000012,0.991454,0.991466,0.998547,1.000012
component:JP1,component:TPO,799.369752,12.750045,12.750044,12.750045,net:RA_W,two-circle geometric degeneracy,18,3136.013593,1091.290863,3422302.978972,24362.959847,3136.013593,50.412661,0,0,0,0,reflection,True,1.000004,0.999351,0.999355,1.000136,1.000004
component:JP1,component:U1,1109.908555,22.956846,22.956845,22.956846,component:J_RA,two-circle geometric degeneracy,19,3136.337154,1089.052769,3415636.661778,24320.871411,3136.337265,22.151121,0,0,0,0,reflection,True,1.000108,0.997301,0.997408,0.998408,1.000108
component:JP1,net:+9V,1069.878498,4.763158,4.763157,4.763158,net:-9V,two-circle geometric degeneracy,17,3135.978182,1091.419707,3422668.3882,24353.011188,3135.978182,52.001518,0,0,0,0,reflection,True,0.999993,0.999469,0.999462,0.999727,0.999993
component:JP1,net:-9V,1141.178777,4.465558,4.465557,4.465558,net:+9V,two-circle geometric degeneracy,17,3135.981,1091.456717,3422787.526332,24354.635851,3135.981,52.001315,0,0,0,0,reflection,True,0.999994,0.999502,0.999496,0.999794,0.999994
component:JP1,net:EA,1150.5377,31.004634,31.004633,31.004634,component:J_RA,two-circle geometric degeneracy,19,3134.544292,1081.782796,3390896.08909,24340.045089,3134.544933,26.663429,0,0,0,0,reflection,True,0.999536,0.990644,0.990184,0.999195,0.999536
component:JP1,net:EB,1196.864236,8.515586,8.515585,8.515586,component:J_RA,two-circle geometric degeneracy,18,3136.121671,1091.550532,3423235.280353,24347.705354,3136.121682,43.665103,0,0,0,0,reflection,True,1.000039,0.999588,0.999627,0.99951,1.000039
component:JP1,net:EOUT,906.19424,5.623518,5.623517,5.623518,net:RA_W,two-circle geometric degeneracy,17,3136.003959,1091.85728,3424068.752848,24364.176068,3136.003959,52.003543,0,0,0,0,reflection,True,1.000001,0.999869,0.999871,1.000186,1.000001
component:JP1,net:GND,1910.929617,5.33353,5.333529,5.33353,component:J_EB,two-circle geometric degeneracy,17,3135.995465,1091.805916,3423898.400915,24368.272952,3135.995465,47.123962,0,0,0,0,reflection,True,0.999999,0.999822,0.999821,1.000354,0.999999
component:JP1,net:NODE_A,733.665455,41.675671,41.67567,41.675671,net:R1_EXT,two-circle geometric degeneracy,20,3141.27748,1087.884563,3417347.279867,24355.652708,3141.291056,52.029705,0,0,0,0,reflection,True,1.001683,0.996231,0.997908,0.999836,1.001687
component:JP1,net:NODE_B,315.824318,56.474435,56.474434,56.474435,component:R2,two-circle geometric degeneracy,20,3133.914285,1090.686072,3418116.661075,24375.377045,3133.914302,43.768005,0,0,0,0,reflection,True,0.999335,0.998797,0.998132,1.000646,0.999335
component:JP1,net:NODE_C,357.246414,0.0,0.0,0.0,net:RA_SW,two-circle geometric degeneracy at h=0,0,3136.0,1092.0,3424512.0,24359.649504,3136.0,52.0,0,0,0,0,reflection,True,1.0,1.0,1.0,1.0,1.0
component:JP1,net:R1_EXT,1604.558506,6.351903,6.351902,6.351903,net:R1_W,two-circle geometric degeneracy,17,3136.270115,1091.907324,3424516.307706,24357.954241,3136.270146,52.000654,0,0,0,0,reflection,True,1.000086,0.999915,1.000001,0.99993,1.000086
component:JP1,net:R1_W,1493.812572,6.82281,6.822809,6.82281,net:R1_EXT,two-circle geometric degeneracy,17,3136.393566,1091.89346,3424607.622663,24360.178,3136.393631,52.000748,0,0,0,0,reflection,True,1.000125,0.999902,1.000028,1.000022,1.000126
component:JP1,net:R4_EXT,686.0,52.0,51.999999,52.0,component:TPC,two-circle geometric degeneracy,20,3136.0,1081.63265,3391999.990989,24369.925934,3136.0,0.010198,0,0,0,0,reflection,True,1.0,0.990506,0.990506,1.000422,1.0
component:JP1,net:R4_W,687.968023,37.036605,37.036604,37.036605,net:RA_W,two-circle geometric degeneracy,20,3136.01459,1086.529805,3407373.321453,24378.605932,3136.014596,36.500547,0,0,0,0,reflection,True,1.000005,0.994991,0.994995,1.000778,1.000005
component:JP1,net:RA_SW,214.347848,0.0,0.0,0.0,net:NODE_C,two-circle geometric degeneracy at h=0,0,3136.0,1092.0,3424512.0,24359.649504,3136.0,52.0,0,0,0,0,reflection,True,1.0,1.0,1.0,1.0,1.0
component:JP1,net:RA_W,202.78067,25.130601,25.1306,25.130601,net:EOUT,two-circle geometric degeneracy,19,3136.10652,1089.028749,3415310.16092,24373.353043,3136.106546,45.524202,0,0,0,0,reflection,True,1.000034,0.997279,0.997313,1.000563,1.000034
component:J_EA,component:J_EB,52.0,0.0,0.0,0.0,component:U1,two-circle geometric degeneracy at h=0,0,3136.0,1092.0,3424512.0,24359.649504,3136.0,52.0,0,0,0,0,reflection,True,1.0,1.0,1.0,1.0,1.0
component:J_EA,component:J_OUT,478.150604,10.65773,10.657729,10.65773,component:J_EB,two-circle geometric degeneracy,18,3135.878496,1092.03255,3424481.389396,24367.122708,3135.878496,50.896098,0,0,0,0,reflection,True,0.999961,1.00003,0.999991,1.000307,0.999961
component:J_EA,component:J_PWR,360.138862,14.150097,14.150096,14.150097,net:EA,two-circle geometric degeneracy,18,3135.858472,1092.006655,3424378.319475,24363.915872,3135.858478,38.767374,0,0,0,0,reflection,True,0.999955,1.000006,0.999961,1.000175,0.999955
component:J_EA,component:J_R1,1860.114244,50.682908,50.616951,50.616952,,"unrelated edge crossing, embedding/cyclic-order violation",20,3137.485905,1088.034336,3413692.394129,24334.689087,3137.492588,11.913196,0,0,0,0,reflection,True,1.000474,0.996368,0.996841,0.998975,1.000476
component:J_EA,component:J_R4,574.826061,22.163226,22.163225,22.163226,component:TPO,two-circle geometric degeneracy,19,3135.40563,1092.379465,3425052.723734,24358.31574,3135.405643,47.040317,0,0,0,0,reflection,True,0.99981,1.000347,1.000158,0.999945,0.99981
component:J_EA,component:J_RA,1424.994386,10.728463,10.728462,10.728463,component:JP1,two-circle geometric degeneracy,18,3135.462533,1092.158678,3424422.61466,24353.595878,3135.462663,50.881235,0,0,0,0,reflection,True,0.999829,1.000145,0.999974,0.999751,0.999829
component:J_EA,component:R2,1184.324702,34.422992,34.422991,34.422992,net:NODE_B,two-circle geometric degeneracy,20,3137.685228,1089.986887,3420035.755333,24257.481278,3137.689566,38.97509,0,0,0,0,reflection,True,1.000537,0.998156,0.998693,0.995806,1.000539
component:J_EA,component:R3,975.182034,5.225691,5.22569,5.225691,net:NODE_C,two-circle geometric degeneracy,17,3136.592995,1091.930236,3424940.729656,24346.735248,3136.593247,51.736758,0,0,0,0,reflection,True,1.000189,0.999936,1.000125,0.99947,1.000189
component:J_EA,component:RMIN1,2518.401279,15.176295,15.176294,15.176295,component:C1,two-circle geometric degeneracy,18,3135.963264,1091.875739,3424082.207209,24351.931073,3135.963278,49.736105,0,0,0,0,reflection,True,0.999988,0.999886,0.999874,0.999683,0.999988
component:J_EA,component:RMIN4,851.155097,2.993579,2.993578,2.993579,net:R4_W,two-circle geometric degeneracy,16,3135.988331,1092.009917,3424530.357639,24361.218274,3135.988331,51.91376,0,0,0,0,reflection,True,0.999996,1.000009,1.000005,1.000064,0.999996
component:J_EA,component:TPA,1247.410117,32.682114,32.682113,32.682114,component:R2,two-circle geometric degeneracy,19,3138.116801,1090.082827,3420807.233003,24363.755821,3138.122506,40.446007,0,0,0,0,reflection,True,1.000675,0.998244,0.998918,1.000169,1.000677
